group,drug_name,ndcnum,generic_name
cephalosporins,cephradine,00332315308,Cephradine
cephalosporins,cephradine,00332315313,Cephradine
cephalosporins,cephradine,00332315506,Cephradine
cephalosporins,cephradine,00332315508,Cephradine
cephalosporins,cephradine,00332315509,Cephradine
cephalosporins,cephradine,00332315513,Cephradine
cephalosporins,cephradine,00332416532,Cephradine
cephalosporins,cephradine,00332416732,Cephradine
cephalosporins,cephradine,00349861601,Cephradine
cephalosporins,cephradine,00349861701,Cephradine
cephalosporins,cephradine,00349885201,Cephradine
cephalosporins,cephradine,00349885301,Cephradine
cephalosporins,cephradine,00349887701,Cephradine
cephalosporins,cephradine,00349887801,Cephradine
cephalosporins,cephradine,00364214101,Cephradine
cephalosporins,cephradine,00364214124,Cephradine
cephalosporins,cephradine,00364214201,Cephradine
cephalosporins,cephradine,00364214224,Cephradine
cephalosporins,cephradine,00364214361,Cephradine
cephalosporins,cephradine,00364214461,Cephradine
cephalosporins,cephradine,00403224420,Cephradine
cephalosporins,cephradine,00403224440,Cephradine
cephalosporins,cephradine,00403224640,Cephradine
cephalosporins,cephradine,00405415801,Cephradine
cephalosporins,cephradine,00405415901,Cephradine
cephalosporins,cephradine,00536018001,Cephradine
cephalosporins,cephradine,00536018005,Cephradine
cephalosporins,cephradine,00536018501,Cephradine
cephalosporins,cephradine,00536018505,Cephradine
cephalosporins,cephradine,00536019505,Cephradine
cephalosporins,cephradine,00555055002,Cephradine
cephalosporins,cephradine,00555055102,Cephradine
cephalosporins,cephradine,00555055222,Cephradine
cephalosporins,cephradine,00555055322,Cephradine
cephalosporins,cephradine,00580155201,Cephradine
cephalosporins,cephradine,00580155255,Cephradine
cephalosporins,cephradine,00580155301,Cephradine
cephalosporins,cephradine,00580155355,Cephradine
cephalosporins,cephradine,00603261921,Cephradine
cephalosporins,cephradine,00603262021,Cephradine
cephalosporins,cephradine,00677113501,Cephradine
cephalosporins,cephradine,00677113601,Cephradine
cephalosporins,cephradine,00686060620,Cephradine
cephalosporins,cephradine,00686060720,Cephradine
cephalosporins,cephradine,00686315308,Cephradine
cephalosporins,cephradine,00686315309,Cephradine
cephalosporins,cephradine,00686315508,Cephradine
cephalosporins,cephradine,00686315509,Cephradine
cephalosporins,cephradine,00686315513,Cephradine
cephalosporins,cephradine,00686416532,Cephradine
cephalosporins,cephradine,00686416732,Cephradine
cephalosporins,cephradine,00719123510,Cephradine
cephalosporins,cephradine,00719123610,Cephradine
cephalosporins,cephradine,00719123624,Cephradine
cephalosporins,cephradine,00719124410,Cephradine
cephalosporins,cephradine,00719124510,Cephradine
cephalosporins,cephradine,00719124524,Cephradine
cephalosporins,cephradine,00719703176,Cephradine
cephalosporins,cephradine,00719703276,Cephradine
cephalosporins,cephradine,00781253301,Cephradine
cephalosporins,cephradine,00781253401,Cephradine
cephalosporins,cephradine,00781253424,Cephradine
cephalosporins,cephradine,00839726206,Cephradine
cephalosporins,cephradine,00839726306,Cephradine
cephalosporins,cephradine,00839726473,Cephradine
cephalosporins,cephradine,00839726573,Cephradine
cephalosporins,cephradine,00904283204,Cephradine
cephalosporins,cephradine,00904283304,Cephradine
cephalosporins,cephradine,00904283760,Cephradine
cephalosporins,cephradine,00904283860,Cephradine
cephalosporins,cephradine,11845016101,Cephradine
cephalosporins,cephradine,11845016201,Cephradine
cephalosporins,cephradine,11845037201,Cephradine
cephalosporins,cephradine,11845037301,Cephradine
cephalosporins,cephradine,17236043701,Cephradine
cephalosporins,cephradine,17236043801,Cephradine
cephalosporins,cephradine,35470058501,Cephradine
cephalosporins,cephradine,35470058601,Cephradine
cephalosporins,cephradine,41764010401,Cephradine
cephalosporins,cephradine,41764010420,Cephradine
cephalosporins,cephradine,41764010428,Cephradine
cephalosporins,cephradine,41764010430,Cephradine
cephalosporins,cephradine,41764010440,Cephradine
cephalosporins,cephradine,41764023801,Cephradine
cephalosporins,cephradine,41764023810,Cephradine
cephalosporins,cephradine,41764023820,Cephradine
cephalosporins,cephradine,41764023828,Cephradine
cephalosporins,cephradine,41764023840,Cephradine
cephalosporins,cephradine,47202136001,Cephradine
cephalosporins,cephradine,47202136101,Cephradine
cephalosporins,cephradine,47202277201,Cephradine
cephalosporins,cephradine,47202277206,Cephradine
cephalosporins,cephradine,47202277301,Cephradine
cephalosporins,cephradine,47202277306,Cephradine
cephalosporins,cephradine,47679072401,Cephradine
cephalosporins,cephradine,47679072435,Cephradine
cephalosporins,cephradine,47679072501,Cephradine
cephalosporins,cephradine,47679072535,Cephradine
cephalosporins,cephradine,51079060620,Cephradine
cephalosporins,cephradine,51079060720,Cephradine
cephalosporins,cephradine,51432005503,Cephradine
cephalosporins,cephradine,51432005703,Cephradine
cephalosporins,cephradine,51432054114,Cephradine
cephalosporins,cephradine,51432054513,Cephradine
cephalosporins,cephradine,52959003214,Cephradine
cephalosporins,cephradine,52959003220,Cephradine
cephalosporins,cephradine,52959003228,Cephradine
cephalosporins,cephradine,52959003240,Cephradine
cephalosporins,cephradine,52959003242,Cephradine
cephalosporins,cephradine,52959030820,Cephradine
cephalosporins,cephradine,52959030840,Cephradine
cephalosporins,cephradine,53261052504,Cephradine
cephalosporins,cephradine,53261052514,Cephradine
cephalosporins,cephradine,53261052520,Cephradine
cephalosporins,cephradine,53261053028,Cephradine
cephalosporins,cephradine,54274049432,Cephradine
cephalosporins,cephradine,54274049532,Cephradine
cephalosporins,cephradine,54274051310,Cephradine
cephalosporins,cephradine,54274051410,Cephradine
cephalosporins,cephradine,54569032500,Cephradine
cephalosporins,cephradine,54569032501,Cephradine
cephalosporins,cephradine,54569032502,Cephradine
cephalosporins,cephradine,54569032503,Cephradine
cephalosporins,cephradine,54569032504,Cephradine
cephalosporins,cephradine,54569032505,Cephradine
cephalosporins,cephradine,54569032600,Cephradine
cephalosporins,cephradine,54569032601,Cephradine
cephalosporins,cephradine,54569032602,Cephradine
cephalosporins,cephradine,54569032603,Cephradine
cephalosporins,cephradine,54569032604,Cephradine
cephalosporins,cephradine,54569032605,Cephradine
cephalosporins,cephradine,54569032606,Cephradine
cephalosporins,cephradine,54569032607,Cephradine
cephalosporins,cephradine,54569032608,Cephradine
cephalosporins,cephradine,54569270400,Cephradine
cephalosporins,cephradine,54569312000,Cephradine
cephalosporins,cephradine,54868015701,Cephradine
cephalosporins,cephradine,54868199701,Cephradine
cephalosporins,cephradine,55081011300,Cephradine
cephalosporins,cephradine,55081011301,Cephradine
cephalosporins,cephradine,55081011302,Cephradine
cephalosporins,cephradine,55081011304,Cephradine
cephalosporins,cephradine,55081011400,Cephradine
cephalosporins,cephradine,55081011401,Cephradine
cephalosporins,cephradine,55081011402,Cephradine
cephalosporins,cephradine,55081011403,Cephradine
cephalosporins,cephradine,55081011405,Cephradine
cephalosporins,cephradine,55175146505,Cephradine
cephalosporins,cephradine,55175146508,Cephradine
cephalosporins,cephradine,55289059714,Cephradine
cephalosporins,cephradine,55289059720,Cephradine
cephalosporins,cephradine,55289059728,Cephradine
cephalosporins,cephradine,55289060815,Cephradine
cephalosporins,cephradine,55289060821,Cephradine
cephalosporins,cephradine,55289060830,Cephradine
cephalosporins,cephradine,55829062110,Cephradine
cephalosporins,cephradine,58016015400,Cephradine
cephalosporins,cephradine,58016015410,Cephradine
cephalosporins,cephradine,58016015412,Cephradine
cephalosporins,cephradine,58016015414,Cephradine
cephalosporins,cephradine,58016015416,Cephradine
cephalosporins,cephradine,58016015418,Cephradine
cephalosporins,cephradine,58016015420,Cephradine
cephalosporins,cephradine,58016015424,Cephradine
cephalosporins,cephradine,58016015430,Cephradine
cephalosporins,cephradine,58016015436,Cephradine
cephalosporins,cephradine,58016015440,Cephradine
cephalosporins,cephradine,58016015500,Cephradine
cephalosporins,cephradine,58016015510,Cephradine
cephalosporins,cephradine,58016015512,Cephradine
cephalosporins,cephradine,58016015515,Cephradine
cephalosporins,cephradine,58016015516,Cephradine
cephalosporins,cephradine,58016015518,Cephradine
cephalosporins,cephradine,58016015520,Cephradine
cephalosporins,cephradine,58016015524,Cephradine
cephalosporins,cephradine,58016015528,Cephradine
cephalosporins,cephradine,58016015530,Cephradine
cephalosporins,cephradine,58016015536,Cephradine
cephalosporins,cephradine,58016015540,Cephradine
cephalosporins,cephradine,58469001803,Cephradine
cephalosporins,cephradine,58469001853,Cephradine
cephalosporins,cephradine,58469018030,Cephradine
cephalosporins,cephradine,58469018530,Cephradine
cephalosporins,cephradine,58864007440,Cephradine
cephalosporins,cephradine,60346004020,Cephradine
cephalosporins,cephradine,60346004040,Cephradine
cephalosporins,cephradine,60346004103,Cephradine
cephalosporins,cephradine,60346004110,Cephradine
cephalosporins,cephradine,60346004115,Cephradine
cephalosporins,cephradine,60346004120,Cephradine
cephalosporins,cephradine,60346004128,Cephradine
cephalosporins,cephradine,60346004130,Cephradine
cephalosporins,cephradine,60346004140,Cephradine
cephalosporins,cephradine,63874010401,Cephradine
cephalosporins,cephradine,63874010420,Cephradine
cephalosporins,cephradine,63874010428,Cephradine
cephalosporins,cephradine,63874010430,Cephradine
cephalosporins,cephradine,63874010440,Cephradine
cephalosporins,cephradine,63874023801,Cephradine
cephalosporins,cephradine,63874023810,Cephradine
cephalosporins,cephradine,63874023820,Cephradine
cephalosporins,cephradine,63874023828,Cephradine
cephalosporins,cephradine,63874023840,Cephradine
cephalosporins,cephradine,99999142300,Cephradine
cephalosporins,cephradine,99999142301,Cephradine
cephalosporins,cephradine,99999222203,Cephradine
cephalosporins,cephradine,99999222204,Cephradine
